NM_CONTEST_CUSTOM_CODE|NM_PARTY_NAME|NM_PARTY_ABBREVIATION|NM_PARTY_COLOR|NM_PARTY_LOGO|NM_PARTY_CUSTOM_CODE|NM_CANDIDATE_CUSTOM_CODE|NM_CANDIDATE_ID|NM_CANDIDATE_NAME|NM_CANDIDATE_LAST_NAME|NM_CANDIDATE_GENDER|NM_VICE_CANDIDATE_CUSTOM_CODE|NM_VICE_CANDIDATE_ID|NM_VICE_CANDIDATE_NAME|NM_VICE_CANDIDATE_LAST_NAME|NM_VICE_CANDIDATE_GENDER|NM_ADDITIONAL_INFORMATION
000100|MOVIMIENTO AL SOCIALISMO||#DFC7D1|party/13.png|13|0001000000013A|0001000000013A|LISTA A-SOB|Lista A|MALE||||||1
000100|MOVIMIENTO DE ACCION VECINAL||#13C0EF|party/57.png|57|0001000000057A|0001000000057A|COMPROMISO VECINAL|Lista A|MALE||||||2
000100|NUEVA IZQUIERDA||#F6FE03|party/68.png|68|0001000000068A|0001000000068A|LISTA UNIDAD|Lista A|MALE||||||3
000100|PARTIDO POPULAR||#BF3C3E|party/81.png|81|0001000000081A|0001000000081A|MOVIMIENTO SOLIDARIO POPULAR|Lista A|MALE||||||4
000100|FRENTE PARA LA VICTORIA||#19C757|party/131.png|131|0001000000131A|0001000000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000100|PROGRESISTAS||#1FE0FD|party/132.png|132|0001000000132A|0001000000132A|MS - IGUALDAD Y DECENCIA|Lista A|MALE||||||6
000100|ALIANZA COMPROMISO FEDERAL||#D7CB27|party/133.png|133|0001000000133A|0001000000133A|LISTA A1|Lista A|MALE||||||8
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135A|0001000000135A|LISTA A CAMBIANDO JUNTOS|Lista A|MALE||||||9
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135B|0001000000135B|501 B DIGNIDAD PARTIDARIA|Lista B|MALE||||||10
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135C|0001000000135C|LISTA 502 C CAMBIANDO JUNTOS|Lista C|MALE||||||11
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135D|0001000000135D|EQUIPO DE GOBIERNO|Lista D|MALE||||||12
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135E|0001000000135E|EL PODER DE LA UNIÓN|Lista E|MALE||||||13
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135F|0001000000135F|REPÚBLICA DE LIBRES E IGUALES|Lista F|MALE||||||14
000100|CAMBIEMOS||#D9102C|party/135.png|135|0001000000135G|0001000000135G|EL CAMINO DEL CAMBIO|Lista G|MALE||||||15
000100|FRENTE POPULAR||#CE4392|party/136.png|136|0001000000136A|0001000000136A|PROTAGONISMO Y PARTICIPACIÓN|Lista A|MALE||||||16
000100|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0001000000137A|0001000000137A|LISTA A ROJA|Lista A|MALE||||||17
000100|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0001000000137B|0001000000137B|LISTA UNIDAD 2U|Lista B|MALE||||||18
000100|UNIDOS POR UNA NUEVA ALTERNATIVA||#0A3817|party/138.png|138|0001000000138A|0001000000138A|FRENTE RENOVADOR  +A15|Lista A|MALE||||||19
000100|UNIDOS POR UNA NUEVA ALTERNATIVA||#0A3817|party/138.png|138|0001000000138B|0001000000138B|MOVIMIENTO DE UNIDAD|Lista B|MALE||||||20
000200|MOVIMIENTO AL SOCIALISMO||#DFC7D1|party/13.png|13|0002000000013A|0002000000013A|LISTA A-SOB|Lista A|MALE||||||1
000200|MOVIMIENTO DE ACCION VECINAL||#13C0EF|party/57.png|57|0002000000057A|0002000000057A|COMPROMISO VECINAL|Lista A|MALE||||||2
000200|NUEVA IZQUIERDA||#F6FE03|party/68.png|68|0002000000068A|0002000000068A|LISTA UNIDAD|Lista A|MALE||||||3
000200|PARTIDO POPULAR||#BF3C3E|party/81.png|81|0002000000081A|0002000000081A|MOVIMIENTO SOLIDARIO POPULAR|Lista A|MALE||||||4
000200|FRENTE PARA LA VICTORIA||#19C757|party/131.png|131|0002000000131A|0002000000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000200|PROGRESISTAS||#1FE0FD|party/132.png|132|0002000000132A|0002000000132A|MS - IGUALDAD Y DECENCIA|Lista A|MALE||||||6
000200|PROGRESISTAS||#1FE0FD|party/132.png|132|0002000000132B|0002000000132B|CREO|Lista B|MALE||||||7
000200|ALIANZA COMPROMISO FEDERAL||#D7CB27|party/133.png|133|0002000000133A|0002000000133A|LISTA A1|Lista A|MALE||||||8
000200|CAMBIEMOS||#D9102C|party/135.png|135|0002000000135A|0002000000135A|LISTA A CAMBIANDO JUNTOS|Lista A|MALE||||||9
000200|FRENTE POPULAR||#CE4392|party/136.png|136|0002000000136A|0002000000136A|PROTAGONISMO Y PARTICIPACIÓN|Lista A|MALE||||||16
000200|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0002000000137A|0002000000137A|LISTA A ROJA|Lista A|MALE||||||17
000200|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0002000000137B|0002000000137B|LISTA UNIDAD 2U|Lista B|MALE||||||18
000200|UNIDOS POR UNA NUEVA ALTERNATIVA||#0A3817|party/138.png|138|0002000000138A|0002000000138A|FRENTE RENOVADOR  +A15|Lista A|MALE||||||19
000200|UNIDOS POR UNA NUEVA ALTERNATIVA||#0A3817|party/138.png|138|0002000000138B|0002000000138B|MOVIMIENTO DE UNIDAD|Lista B|MALE||||||20
000351|EL MOVIMIENTO||#FBA7F1|party/51-262.png|51-262|000351051-262B|000351051-262B|LISTA ORDEN Y JUSTICIA LETRA B|Lista B|MALE||||||1
000351|EL MOVIMIENTO||#FBA7F1|party/51-262.png|51-262|000351051-262C|000351051-262C|LISTA SER LETRA C|Lista C|MALE||||||2
000351|EL MOVIMIENTO||#FBA7F1|party/51-262.png|51-262|000351051-262D|000351051-262D|LISTA RENOVACION REPUBLICANA LETRA D|Lista D|MALE||||||3
000351|EL MOVIMIENTO||#FBA7F1|party/51-262.png|51-262|000351051-262E|000351051-262E|LISTA NUEVA DEMOCRACIA LETRA E|Lista E|MALE||||||4
000351|BANDERA VECINAL||#BA7B86|party/51-327.png|51-327|000351051-327A|000351051-327A|LISTA A LEALTAD|Lista A|MALE||||||5
000351|UNIDAD PORTEÑA||#847F7F|party/51-501.png|51-501|000351051-501A|000351051-501A|LISTA A UNIDAD CIUDADANA|Lista A|MALE||||||6
000351|UNIDAD PORTEÑA||#847F7F|party/51-501.png|51-501|000351051-501B|000351051-501B|LISTA B AHORA BUENOS AIRES|Lista B|MALE||||||7
000351|UNIDAD PORTEÑA||#847F7F|party/51-501.png|51-501|000351051-501C|000351051-501C|LISTA C HONESTIDAD Y CORAJE|Lista C|MALE||||||8
000351|VAMOS JUNTOS||#1FF9DF|party/51-502.png|51-502|000351051-502A|000351051-502A|LISTA 502A SIGAMOS CON EL CAMBIO|Lista A|MALE||||||9
000351|EVOLUCIÓN||#EC5FAA|party/51-503.png|51-503|000351051-503A|000351051-503A|LISTA A SUMA +|Lista A|MALE||||||10
000351|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#0A0172|party/51-504.png|51-504|000351051-504A|000351051-504A|LISTA A UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||11
000351|CONVOCATORIA ABIERTA POR BUENOS AIRES||#594DB5|party/51-506.png|51-506|000351051-506A|000351051-506A|LISTA A POPULAR Y SOCIALISTA|Lista A|MALE||||||12
000351|CONVOCATORIA ABIERTA POR BUENOS AIRES||#594DB5|party/51-506.png|51-506|000351051-506B|000351051-506B|LISTA B LA DIGNIDAD IP|Lista B|MALE||||||13
000351|AVANCEMOS HACIA 1 PAIS MEJOR||#294690|party/51-507.png|51-507|000351051-507A|000351051-507A|LISTA 507 A 1PAIS|Lista A|MALE||||||14
000351|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0003510000137A|0003510000137A|LISTA A ROJA|Lista A|MALE||||||17
000351|PARTIDO FEDERAL||#F495AD|party/51-8.png|51-8|00035100051-8A|00035100051-8A|ROJO PUNZÓ LETRA A|Lista A|MALE||||||21
000351|PARTIDO FEDERAL||#F495AD|party/51-8.png|51-8|00035100051-8B|00035100051-8B|LETRA B LISTA CELESTE Y BLANCA|Lista B|MALE||||||22
000351|PARTIDO HUMANISTA||#66A12F|party/22.png|22|0003510000022A|0003510000022A|LISTA A NARANJA|Lista A|MALE||||||23
000351|PARTIDO RENOVADOR FEDERAL||#A742EC|party/51-79.png|51-79|0003510051-79A|0003510051-79A|LISTA A UNIDAD FEDERAL|Lista A|MALE||||||24
000351|MOVIMIENTO POLITICO, SOCIAL Y CULTURAL PROYECTO SUR||#95BD43|party/83.png|83|0003510000083A|0003510000083A|LISTA A UNIDAD|Lista A|MALE||||||25
000351|ACCION CIUDADANA||#C689DA|party/51-179.png|51-179|000351051-179A|000351051-179A|LISTA A PROPUESTA AUTONOMISTA|Lista A|MALE||||||26
000351|PARTIDO SOCIALISTA AUTENTICO||#233E29|party/51-184.png|51-184|000351051-184A|000351051-184A|LISTA A HONESTIDAD Y PARTICIPACIÓN|Lista A|MALE||||||27
000351|AUTODETERMINACION Y LIBERTAD||#9EA852|party/51-187.png|51-187|000351051-187A|000351051-187A|LISTA 187-A QUE LOS PUEBLOS MANDEN|Lista A|MALE||||||28
000351|EL MOVIMIENTO||#FBA7F1|party/51-262.png|51-262|000351051-262A|000351051-262A|LISTA SEGURIDAD Y TRANSPARENCIA LETRA A|Lista A|MALE||||||29
000352|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#6E91DB|party/137.png|137|0003520000137A|0003520000137A|LISTA A ROJA|Lista A|MALE||||||1
000352|PARTIDO TODOS POR BUENOS AIRES||#7F8834|party/52-298.png|52-298|000352052-298A|000352052-298A|LISTA TOBA|Lista A|MALE||||||1
000352|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00035200052-8A|00035200052-8A|LISTA ROJO PUNZÓ LETRA A|Lista A|MALE||||||2
000352|PATRIA GRANDE||#2E11CF|party/52-301.png|52-301|000352052-301A|000352052-301A|LISTA A VAMOS|Lista A|MALE||||||2
000352|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00035200052-8B|00035200052-8B|LISTA CELESTE Y BLANCA LETRA B|Lista B|MALE||||||3
000352|PARTIDO MOVIMIENTO ORGANIZACIÓN DEMOCRÁTICA||#6D0D49|party/52-309.png|52-309|000352052-309A|000352052-309A|LISTA COMPROMISO CIUDADANO|Lista A|MALE||||||3
000352|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00035200052-8C|00035200052-8C|FEDERALISMO PURO LETRA C|Lista C|MALE||||||4
000352|1 PAIS||#46FD0C|party/52-501.png|52-501|000352052-501A|000352052-501A|UN PAIS UNIDO HOY Y SIEMPRE|Lista A|MALE||||||4
000352|PARTIDO FEDERAL||#8F2176|party/52-8.png|52-8|00035200052-8D|00035200052-8D|LISTA ALTERNATIVA LETRA D|Lista D|MALE||||||5
000352|FRENTE SOCIALISTA Y POPULAR||#6E82BD|party/52-502.png|52-502|000352052-502A|000352052-502A|LISTA A|Lista A|MALE||||||5
000352|PARTIDO HUMANISTA||#66A12F|party/22.png|22|0003520000022A|0003520000022A|LISTA A NARANJA|Lista A|MALE||||||6
000352|UNIDAD CIUDADANA||#5BC444|party/52-503.png|52-503|000352052-503A|000352052-503A|LISTA CELESTE Y BLANCA U|Lista A|MALE||||||6
000352|PARTIDO DEL CAMPO POPULAR||#ACAC6A|party/52-259.png|52-259|000352052-259A|000352052-259A|LISTA A INDEPENDENCIA|Lista A|MALE||||||7
000352|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#F4CA53|party/52-504.png|52-504|000352052-504A|000352052-504A|1A UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||7
000352|FRENTE PATRIOTA BANDERA VECINAL||#7FE624|party/52-505.png|52-505|000352052-505A|000352052-505A|LISTA A - CONDUCCIÓN|Lista A|MALE||||||8
000352|MOVIMIENTO AMPLIO DE TRABAJADORES Y JUBILADOS- MATRAJU-||#C41463|party/52-268.png|52-268|000352052-268A|000352052-268A|LISTA UNIDAD N° 1|Lista A|MALE||||||10
000352|ENCUENTRO POPULAR POR TIERRA, TECHO Y TRABAJO||#0B779D|party/52-506.png|52-506|000352052-506A|000352052-506A|MEMORIA VERDAD JUSTICIA|Lista A|MALE||||||14
000352|CREO||#1BCB34|party/52-507.png|52-507|000352052-507A|000352052-507A|CONVICCIONES|Lista A|MALE||||||15
000352|CAMBIEMOS BUENOS AIRES||#392B79|party/52-508.png|52-508|000352052-508A|000352052-508A|CAMBIANDO JUNTOS|Lista A|MALE||||||16
000352|FRENTE JUSTICIALISTA||#000278|party/52-509.png|52-509|000352052-509A|000352052-509A|CUMPLIR R|Lista A|MALE||||||17
000353|PARTIDO NACIONALISTA CONSTITUCIONAL UNIR||#523CD7|party/33.png|33|0003530000033A|0003530000033A|LISTA A NI POR UNOS, NI POR OTROS, POR TODOS|Lista A|MALE||||||21
000353|PARTIDO OBRERO||#E0E80D|party/53-194.png|53-194|000353053-194A|000353053-194A|A ROJA EN EL FRENTE DE IZQUIERDA|Lista A|MALE||||||22
000353|RENACER POLITICO Y SOCIAL||#8563AF|party/53-215.png|53-215|000353053-215A|000353053-215A|LISTA ABBA|Lista A|MALE||||||23
